using M.Exp for Logarithm
Epoch: 100 	 loss = 3987.9151
Epoch: 200 	 loss = 3964.7279
Epoch: 300 	 loss = 3979.4344
Epoch: 400 	 loss = 3979.7048
Epoch: 500 	 loss = 3980.2241
Epoch: 600 	 loss = 3987.9552
Epoch: 700 	 loss = 3972.1789
Epoch: 800 	 loss = 3978.8901
Epoch: 900 	 loss = 3982.1441
Epoch: 1000 	 loss = 3986.0877
Epoch: 1100 	 loss = 3977.1641
Epoch: 1200 	 loss = 3965.8426
Epoch: 1300 	 loss = 3978.9047
Epoch: 1400 	 loss = 3992.7355
Epoch: 1500 	 loss = 3981.9939
Epoch: 1600 	 loss = 3979.4832
Epoch: 1700 	 loss = 3980.0198
Epoch: 1800 	 loss = 3969.8932
Epoch: 1900 	 loss = 3972.2326
Epoch: 2000 	 loss = 3971.2510
Epoch: 2100 	 loss = 3978.2235
Epoch: 2200 	 loss = 3984.1655
Epoch: 2300 	 loss = 3984.7498
Epoch: 2400 	 loss = 3991.9854
Epoch: 2500 	 loss = 3970.3820
Epoch: 2600 	 loss = 3983.1299
Epoch: 2700 	 loss = 3977.8435
Epoch: 2800 	 loss = 3978.1640
Epoch: 2900 	 loss = 3975.8184
Epoch: 3000 	 loss = 3984.8967
Epoch: 3100 	 loss = 3975.4855
Epoch: 3200 	 loss = 3993.2056
Epoch: 3300 	 loss = 3997.4238
Epoch: 3400 	 loss = 3980.0320
Epoch: 3500 	 loss = 3966.3678
Epoch: 3600 	 loss = 3983.5816
Epoch: 3700 	 loss = 3970.6780
Epoch: 3800 	 loss = 3984.8398
Epoch: 3900 	 loss = 3975.8568
Epoch: 4000 	 loss = 3983.6712
Epoch: 4100 	 loss = 3980.8617
Epoch: 4200 	 loss = 3973.5523
Epoch: 4300 	 loss = 3983.8201
Epoch: 4400 	 loss = 3986.3554
Epoch: 4500 	 loss = 3989.5400
Epoch: 4600 	 loss = 3987.9252
Epoch: 4700 	 loss = 3976.2552
Epoch: 4800 	 loss = 3991.3023
Epoch: 4900 	 loss = 3988.3390
Epoch: 5000 	 loss = 3985.6282
Epoch: 5100 	 loss = 3969.2094
Epoch: 5200 	 loss = 3961.8958
Epoch: 5300 	 loss = 3957.3801
Epoch: 5400 	 loss = 3982.7921
Epoch: 5500 	 loss = 3984.4266
Epoch: 5600 	 loss = 3979.3176
Epoch: 5700 	 loss = 3969.0785
Epoch: 5800 	 loss = 3982.4736
Epoch: 5900 	 loss = 3976.2843
Epoch: 6000 	 loss = 3993.9856
Epoch: 6100 	 loss = 3991.0255
Epoch: 6200 	 loss = 3972.0198
Epoch: 6300 	 loss = 3972.3884
Epoch: 6400 	 loss = 3984.1183
Epoch: 6500 	 loss = 3984.5489
Epoch: 6600 	 loss = 3985.2953
Epoch: 6700 	 loss = 3986.9217
Epoch: 6800 	 loss = 3989.7043
Epoch: 6900 	 loss = 3978.3724
Epoch: 7000 	 loss = 3981.8691
Epoch: 7100 	 loss = 3978.3604
Epoch: 7200 	 loss = 3991.9370
Epoch: 7300 	 loss = 3967.3614
Epoch: 7400 	 loss = 3986.0836
Epoch: 7500 	 loss = 3983.7583
Epoch: 7600 	 loss = 3977.8902
Epoch: 7700 	 loss = 3998.0820
Epoch: 7800 	 loss = 3982.7446
Epoch: 7900 	 loss = 3979.5400
Epoch: 8000 	 loss = 3974.5024
Epoch: 8100 	 loss = 3990.6713
Epoch: 8200 	 loss = 3986.6546
Epoch: 8300 	 loss = 3980.0890
Epoch: 8400 	 loss = 3975.4716
Epoch: 8500 	 loss = 3975.4249
Epoch: 8600 	 loss = 3977.9578
Epoch: 8700 	 loss = 3982.7002
Epoch: 8800 	 loss = 3961.7501
Epoch: 8900 	 loss = 3991.3303
Epoch: 9000 	 loss = 3974.5282
Epoch: 9100 	 loss = 3983.6066
Epoch: 9200 	 loss = 3964.5562
Epoch: 9300 	 loss = 3977.0475
Epoch: 9400 	 loss = 3975.7561
Epoch: 9500 	 loss = 3994.3163
Epoch: 9600 	 loss = 3990.9264
Epoch: 9700 	 loss = 3997.0219
Epoch: 9800 	 loss = 3991.2585
Epoch: 9900 	 loss = 3992.9395
Epoch: 10000 	 loss = 3982.1800
Epoch: 10100 	 loss = 3971.2717
Epoch: 10200 	 loss = 3975.4395
Epoch: 10300 	 loss = 3983.6580
Epoch: 10400 	 loss = 3971.3591
Epoch: 10500 	 loss = 3989.3905
Epoch: 10600 	 loss = 3980.9314
Epoch: 10700 	 loss = 3989.2492
Epoch: 10800 	 loss = 3974.5760
Epoch: 10900 	 loss = 3986.3241
Epoch: 11000 	 loss = 3989.0872
Epoch: 11100 	 loss = 3982.5904
Epoch: 11200 	 loss = 3981.1387
Epoch: 11300 	 loss = 3982.5383
Epoch: 11400 	 loss = 3978.5348
Epoch: 11500 	 loss = 3985.6041
Epoch: 11600 	 loss = 3965.8158
Epoch: 11700 	 loss = 3991.2235
Epoch: 11800 	 loss = 3988.3405
Epoch: 11900 	 loss = 3968.4581
Epoch: 12000 	 loss = 3990.2746
Epoch: 12100 	 loss = 3962.8166
Epoch: 12200 	 loss = 3988.0718
Epoch: 12300 	 loss = 3984.9324
Epoch: 12400 	 loss = 3991.8691
Epoch: 12500 	 loss = 3983.9281
Epoch: 12600 	 loss = 3977.6593
Epoch: 12700 	 loss = 3977.6006
Epoch: 12800 	 loss = 3979.9116
Epoch: 12900 	 loss = 3982.1584
Epoch: 13000 	 loss = 3992.3511
Epoch: 13100 	 loss = 4000.2808
Epoch: 13200 	 loss = 3977.1484
Epoch: 13300 	 loss = 4000.0038
Epoch: 13400 	 loss = 3974.0532
Epoch: 13500 	 loss = 3977.5832
Epoch: 13600 	 loss = 3978.7393
Epoch: 13700 	 loss = 3980.7512
Epoch: 13800 	 loss = 3982.8425
Epoch: 13900 	 loss = 3979.1146
Epoch: 14000 	 loss = 3969.8802
Epoch: 14100 	 loss = 3971.4027
Epoch: 14200 	 loss = 3966.1415
Epoch: 14300 	 loss = 3980.8139
Epoch: 14400 	 loss = 3980.5283
Epoch: 14500 	 loss = 3974.4806
Epoch: 14600 	 loss = 3983.3676
Epoch: 14700 	 loss = 3969.3316
Epoch: 14800 	 loss = 3992.9235
Epoch: 14900 	 loss = 3987.8545
Epoch: 15000 	 loss = 3967.8977
Epoch: 15100 	 loss = 3964.3272
Epoch: 15200 	 loss = 3983.5942
Epoch: 15300 	 loss = 3989.4342
Epoch: 15400 	 loss = 3987.6712
Epoch: 15500 	 loss = 3990.0495
Epoch: 15600 	 loss = 3990.2611
Epoch: 15700 	 loss = 3987.6402
Epoch: 15800 	 loss = 3993.2253
Epoch: 15900 	 loss = 3983.9149
Epoch: 16000 	 loss = 3979.4745
Epoch: 16100 	 loss = 3977.5186
Epoch: 16200 	 loss = 3978.1479
Epoch: 16300 	 loss = 3983.0079
Epoch: 16400 	 loss = 3987.4762
Epoch: 16500 	 loss = 3981.0927
Epoch: 16600 	 loss = 3985.0728
Epoch: 16700 	 loss = 3977.1385
Epoch: 16800 	 loss = 3976.8862
Epoch: 16900 	 loss = 3975.5452
Epoch: 17000 	 loss = 3962.9143
Epoch: 17100 	 loss = 3969.9346
Epoch: 17200 	 loss = 3985.2531
Epoch: 17300 	 loss = 3982.1111
Epoch: 17400 	 loss = 3981.5563
Epoch: 17500 	 loss = 3980.8624
Epoch: 17600 	 loss = 3977.3243
Epoch: 17700 	 loss = 3970.5149
Epoch: 17800 	 loss = 3991.5592
Epoch: 17900 	 loss = 3988.2989
Epoch: 18000 	 loss = 3984.1307
Epoch: 18100 	 loss = 3992.0964
Epoch: 18200 	 loss = 3972.5428
Epoch: 18300 	 loss = 3978.8681
Epoch: 18400 	 loss = 3991.9771
Epoch: 18500 	 loss = 3981.3652
Epoch: 18600 	 loss = 3982.7729
Epoch: 18700 	 loss = 3967.8119
Epoch: 18800 	 loss = 3989.9739
Epoch: 18900 	 loss = 3969.7807
Epoch: 19000 	 loss = 3984.0326
Epoch: 19100 	 loss = 3987.0806
Epoch: 19200 	 loss = 3956.0728
Epoch: 19300 	 loss = 3982.7726
Epoch: 19400 	 loss = 3970.6640
Epoch: 19500 	 loss = 3977.6961
Epoch: 19600 	 loss = 3990.8039
Epoch: 19700 	 loss = 3985.1911
Epoch: 19800 	 loss = 3982.7897
