using M.Exp for Logarithm
Epoch: 100 	 loss = -991.8852
Epoch: 200 	 loss = -994.0627
Epoch: 300 	 loss = -994.3597
Epoch: 400 	 loss = -994.5883
Epoch: 500 	 loss = -998.7496
Epoch: 600 	 loss = -994.9141
Epoch: 700 	 loss = -993.5055
Epoch: 800 	 loss = -993.5160
Epoch: 900 	 loss = -993.2582
Epoch: 1000 	 loss = -997.7633
Epoch: 1100 	 loss = -995.6642
Epoch: 1200 	 loss = -995.0490
Epoch: 1300 	 loss = -991.3360
Epoch: 1400 	 loss = -990.2531
Epoch: 1500 	 loss = -995.5140
Epoch: 1600 	 loss = -997.4453
Epoch: 1700 	 loss = -997.5704
Epoch: 1800 	 loss = -994.3937
Epoch: 1900 	 loss = -996.7547
Epoch: 2000 	 loss = -993.0648
Epoch: 2100 	 loss = -992.3470
Epoch: 2200 	 loss = -996.5526
Epoch: 2300 	 loss = -996.1083
Epoch: 2400 	 loss = -994.1179
Epoch: 2500 	 loss = -996.9230
Epoch: 2600 	 loss = -993.3165
Epoch: 2700 	 loss = -995.5753
Epoch: 2800 	 loss = -996.2396
Epoch: 2900 	 loss = -993.4822
Epoch: 3000 	 loss = -995.7927
Epoch: 3100 	 loss = -994.1492
Epoch: 3200 	 loss = -996.4682
Epoch: 3300 	 loss = -993.6354
Epoch: 3400 	 loss = -998.7832
Epoch: 3500 	 loss = -993.6663
Epoch: 3600 	 loss = -996.8885
Epoch: 3700 	 loss = -991.2082
Epoch: 3800 	 loss = -1000.0812
Epoch: 3900 	 loss = -993.7505
Epoch: 4000 	 loss = -991.1987
Epoch: 4100 	 loss = -993.9456
Epoch: 4200 	 loss = -992.1010
Epoch: 4300 	 loss = -995.2420
Epoch: 4400 	 loss = -990.2236
Epoch: 4500 	 loss = -996.7026
Epoch: 4600 	 loss = -993.0548
Epoch: 4700 	 loss = -996.0951
Epoch: 4800 	 loss = -992.7535
Epoch: 4900 	 loss = -994.2816
Epoch: 5000 	 loss = -994.3713
Epoch: 5100 	 loss = -997.8607
Epoch: 5200 	 loss = -995.5005
Epoch: 5300 	 loss = -993.6182
Epoch: 5400 	 loss = -995.6039
Epoch: 5500 	 loss = -994.8770
Epoch: 5600 	 loss = -994.3302
Epoch: 5700 	 loss = -997.6125
Epoch: 5800 	 loss = -997.3158
Epoch: 5900 	 loss = -994.5058
Epoch: 6000 	 loss = -995.0688
Epoch: 6100 	 loss = -996.6657
Epoch: 6200 	 loss = -995.8978
Epoch: 6300 	 loss = -992.5701
Epoch: 6400 	 loss = -995.3552
Epoch: 6500 	 loss = -990.0527
Epoch: 6600 	 loss = -994.2743
Epoch: 6700 	 loss = -994.3143
Epoch: 6800 	 loss = -996.2655
Epoch: 6900 	 loss = -991.3514
Epoch: 7000 	 loss = -995.4375
Epoch: 7100 	 loss = -995.7360
Epoch: 7200 	 loss = -994.1888
Epoch: 7300 	 loss = -991.0339
Epoch: 7400 	 loss = -987.7762
Epoch: 7500 	 loss = -993.4265
Epoch: 7600 	 loss = -998.3016
Epoch: 7700 	 loss = -997.1592
Epoch: 7800 	 loss = -995.3594
Epoch: 7900 	 loss = -993.9254
Epoch: 8000 	 loss = -995.3569
Epoch: 8100 	 loss = -994.6700
Epoch: 8200 	 loss = -989.3805
Epoch: 8300 	 loss = -997.2234
Epoch: 8400 	 loss = -995.8298
Epoch: 8500 	 loss = -992.1329
Epoch: 8600 	 loss = -995.6746
Epoch: 8700 	 loss = -994.2042
Epoch: 8800 	 loss = -992.8148
Epoch: 8900 	 loss = -994.3965
Epoch: 9000 	 loss = -993.8292
Epoch: 9100 	 loss = -993.2955
Epoch: 9200 	 loss = -995.4871
Epoch: 9300 	 loss = -994.8665
Epoch: 9400 	 loss = -988.9336
Epoch: 9500 	 loss = -993.9385
Epoch: 9600 	 loss = -995.5386
Epoch: 9700 	 loss = -994.1860
Epoch: 9800 	 loss = -996.7761
Epoch: 9900 	 loss = -996.3055
Epoch: 10000 	 loss = -996.8013
Epoch: 10100 	 loss = -994.7496
Epoch: 10200 	 loss = -996.2364
Epoch: 10300 	 loss = -992.9829
Epoch: 10400 	 loss = -994.9215
Epoch: 10500 	 loss = -996.1837
Epoch: 10600 	 loss = -991.3860
Epoch: 10700 	 loss = -994.1724
Epoch: 10800 	 loss = -993.4251
Epoch: 10900 	 loss = -994.2006
Epoch: 11000 	 loss = -992.7690
Epoch: 11100 	 loss = -995.4075
Epoch: 11200 	 loss = -991.9951
Epoch: 11300 	 loss = -996.9870
Epoch: 11400 	 loss = -991.9567
Epoch: 11500 	 loss = -998.5913
Epoch: 11600 	 loss = -995.9728
Epoch: 11700 	 loss = -996.3219
Epoch: 11800 	 loss = -997.8151
Epoch: 11900 	 loss = -996.9154
Epoch: 12000 	 loss = -992.1807
Epoch: 12100 	 loss = -991.9032
Epoch: 12200 	 loss = -994.6268
Epoch: 12300 	 loss = -991.5054
Epoch: 12400 	 loss = -995.6581
Epoch: 12500 	 loss = -997.4598
Epoch: 12600 	 loss = -990.3658
Epoch: 12700 	 loss = -992.0601
Epoch: 12800 	 loss = -990.4229
Epoch: 12900 	 loss = -992.1334
Epoch: 13000 	 loss = -996.8267
Epoch: 13100 	 loss = -998.3336
Epoch: 13200 	 loss = -999.5012
Epoch: 13300 	 loss = -997.0769
Epoch: 13400 	 loss = -999.7566
Epoch: 13500 	 loss = -994.0464
Epoch: 13600 	 loss = -995.2035
Epoch: 13700 	 loss = -994.1745
Epoch: 13800 	 loss = -993.8025
Epoch: 13900 	 loss = -991.1725
Epoch: 14000 	 loss = -998.1021
Epoch: 14100 	 loss = -994.1107
Epoch: 14200 	 loss = -997.5259
