using M.Exp for Logarithm
Epoch: 10 	 loss = 54596.2031
Epoch: 20 	 loss = 339570.3438
Epoch: 30 	 loss = 123384.6250
Epoch: 40 	 loss = 9748.5908
Epoch: 50 	 loss = 52800.1797
Epoch: 60 	 loss = 57115.9062
Epoch: 70 	 loss = 12920.7607
Epoch: 80 	 loss = 16798.2090
Epoch: 90 	 loss = 348162.1875
Epoch: 100 	 loss = 10803.5918
Epoch: 110 	 loss = 323495.7188
Epoch: 120 	 loss = 469569.7500
Epoch: 130 	 loss = 62366.7578
Epoch: 140 	 loss = 326688.1250
Epoch: 150 	 loss = 73305.3594
Epoch: 160 	 loss = 23732.3828
Epoch: 170 	 loss = 22875.4922
Epoch: 180 	 loss = 88603.5625
Epoch: 190 	 loss = 20140.9629
Epoch: 200 	 loss = 437604.9062
Epoch: 210 	 loss = 10708.5439
Epoch: 220 	 loss = 342172.9375
Epoch: 230 	 loss = 6958.0439
Epoch: 240 	 loss = 132459.3438
Epoch: 250 	 loss = 39673.4531
Epoch: 260 	 loss = 340193.8125
Epoch: 270 	 loss = 317146.3125
Epoch: 280 	 loss = 322665.6250
Epoch: 290 	 loss = 67383.1719
Epoch: 300 	 loss = 24539.4297
Epoch: 310 	 loss = 17450.6250
Epoch: 320 	 loss = 67290.4688
Epoch: 330 	 loss = 31161.9219
Epoch: 340 	 loss = 29183.8770
Epoch: 350 	 loss = 371087.3125
Epoch: 360 	 loss = 47945.1367
Epoch: 370 	 loss = 21426.9961
Epoch: 380 	 loss = 84275.1562
Epoch: 390 	 loss = 340466.3438
Epoch: 400 	 loss = 27885.6426
Epoch: 410 	 loss = 31802.4668
Epoch: 420 	 loss = 11077.2568
Epoch: 430 	 loss = 348933.9375
Epoch: 440 	 loss = 26281.3105
Epoch: 450 	 loss = 344111.6875
Epoch: 460 	 loss = 45300.1562
Epoch: 470 	 loss = 19831.6309
Epoch: 480 	 loss = 360370.8125
Epoch: 490 	 loss = 42016.5859
Epoch: 500 	 loss = 17095.0273
Epoch: 510 	 loss = 100929.9219
Epoch: 520 	 loss = 29730.8516
Epoch: 530 	 loss = 96432.4375
Epoch: 540 	 loss = 22296.2461
Epoch: 550 	 loss = 101505.5312
Epoch: 560 	 loss = 14955.8086
Epoch: 570 	 loss = 34567.3516
Epoch: 580 	 loss = 17049.6953
Epoch: 590 	 loss = 303063.6250
Epoch: 600 	 loss = 45150.8320
Epoch: 610 	 loss = 8572.5879
Epoch: 620 	 loss = 4166.5186
Epoch: 630 	 loss = 129024.0938
Epoch: 640 	 loss = 64906.5859
Epoch: 650 	 loss = 34753.6719
Epoch: 660 	 loss = 458104.5938
Epoch: 670 	 loss = 13396.4580
Epoch: 680 	 loss = 324934.2188
Epoch: 690 	 loss = 22904.8633
Epoch: 700 	 loss = 50644.7266
Epoch: 710 	 loss = 57977.1875
Epoch: 720 	 loss = 20744.4102
Epoch: 730 	 loss = 439120.2500
Epoch: 740 	 loss = 318500.7812
Epoch: 750 	 loss = 332823.4375
Epoch: 760 	 loss = 17440.8301
Epoch: 770 	 loss = 122783.2500
Epoch: 780 	 loss = 51616.7188
Epoch: 790 	 loss = 18026.7734
Epoch: 800 	 loss = 35336.1094
Epoch: 810 	 loss = 351222.0625
Epoch: 820 	 loss = 7526.9414
Epoch: 830 	 loss = 63448.9531
Epoch: 840 	 loss = 24347.0508
Epoch: 850 	 loss = 324518.6875
Epoch: 860 	 loss = 20568.0039
Epoch: 870 	 loss = 62313.2852
Epoch: 880 	 loss = 474225.3750
Epoch: 890 	 loss = 343073.5000
Epoch: 900 	 loss = 86532.6094
Epoch: 910 	 loss = 34701.6797
Epoch: 920 	 loss = 315109.9062
Epoch: 930 	 loss = 343977.3750
Epoch: 940 	 loss = 14290.8340
Epoch: 950 	 loss = 384029.5938
Epoch: 960 	 loss = 116354.1250
Epoch: 970 	 loss = 93522.8906
Epoch: 980 	 loss = 104425.1719
Epoch: 990 	 loss = 22381.6406
Epoch: 1000 	 loss = 92378.8438
Epoch: 1010 	 loss = 344378.6562
Epoch: 1020 	 loss = 313835.2500
Epoch: 1030 	 loss = 80179.0859
Epoch: 1040 	 loss = 21949.6445
Epoch: 1050 	 loss = 402870.8125
Epoch: 1060 	 loss = 26005.8027
Epoch: 1070 	 loss = 50383.4570
Epoch: 1080 	 loss = 30596.5547
Epoch: 1090 	 loss = 327727.1875
Epoch: 1100 	 loss = 65095.5938
Epoch: 1110 	 loss = 361370.6250
Epoch: 1120 	 loss = 17509.8008
Epoch: 1130 	 loss = 98745.4609
Epoch: 1140 	 loss = 112518.9062
Epoch: 1150 	 loss = 35251.2656
Epoch: 1160 	 loss = 65852.5312
Epoch: 1170 	 loss = 64588.6133
Epoch: 1180 	 loss = 90514.9609
Epoch: 1190 	 loss = 43302.0000
Epoch: 1200 	 loss = 33677.7422
Epoch: 1210 	 loss = 91790.5156
Epoch: 1220 	 loss = 9803.8652
Epoch: 1230 	 loss = 314741.1250
Epoch: 1240 	 loss = 38861.1250
Epoch: 1250 	 loss = 357618.0000
Epoch: 1260 	 loss = 357509.3125
Epoch: 1270 	 loss = 52037.5078
Epoch: 1280 	 loss = 26169.4766
Epoch: 1290 	 loss = 22847.6992
Epoch: 1300 	 loss = 108121.2344
Epoch: 1310 	 loss = 65703.1250
Epoch: 1320 	 loss = 366288.2812
Epoch: 1330 	 loss = 30838.4707
Epoch: 1340 	 loss = 99316.8438
Epoch: 1350 	 loss = 164926.7500
Epoch: 1360 	 loss = 17069.0977
Epoch: 1370 	 loss = 39356.3438
Epoch: 1380 	 loss = 129594.8281
Epoch: 1390 	 loss = 18260.6406
Epoch: 1400 	 loss = 101931.0703
Epoch: 1410 	 loss = 18808.7461
Epoch: 1420 	 loss = 427043.8125
Epoch: 1430 	 loss = 38822.4258
Epoch: 1440 	 loss = 342299.1875
Epoch: 1450 	 loss = 30460.3398
Epoch: 1460 	 loss = 9338.7783
Epoch: 1470 	 loss = 44837.3516
Epoch: 1480 	 loss = 85189.3594
Epoch: 1490 	 loss = 103234.9219
Epoch: 1500 	 loss = 132164.3906
Epoch: 1510 	 loss = 9373.2275
Epoch: 1520 	 loss = 297559.8125
Epoch: 1530 	 loss = 131835.6875
Epoch: 1540 	 loss = 16036.2051
Epoch: 1550 	 loss = 341130.7188
Epoch: 1560 	 loss = 27675.1836
Epoch: 1570 	 loss = 130747.4688
Epoch: 1580 	 loss = 62555.8438
Epoch: 1590 	 loss = 14032.0117
Epoch: 1600 	 loss = 40966.7109
Epoch: 1610 	 loss = 21566.1680
Epoch: 1620 	 loss = 22893.9961
Epoch: 1630 	 loss = 151614.0625
Epoch: 1640 	 loss = 127811.5000
Epoch: 1650 	 loss = 137453.1406
Epoch: 1660 	 loss = 13717.2012
Epoch: 1670 	 loss = 22473.4902
Epoch: 1680 	 loss = 41928.0703
Epoch: 1690 	 loss = 96594.6406
Epoch: 1700 	 loss = 16426.4004
Epoch: 1710 	 loss = 57841.8047
Epoch: 1720 	 loss = 358107.0000
Epoch: 1730 	 loss = 332846.9062
Epoch: 1740 	 loss = 134556.6875
Epoch: 1750 	 loss = 475656.8750
Epoch: 1760 	 loss = 58343.7891
Epoch: 1770 	 loss = 442961.5938
Epoch: 1780 	 loss = 41394.6328
Epoch: 1790 	 loss = 44190.7812
Epoch: 1800 	 loss = 34398.5078
