Loaded dependency [python3/3.10.12]: gcc/11.4.0-binutils-2.40
Loaded dependency [python3/3.10.12]: sqlite3/3.42.0

Switching from python3/3.8.2 to python3/3.10.12
  Loading requirement: gcc/11.4.0-binutils-2.40 sqlite3/3.42.0
2024-05-02 02:58:32.470721: E tensorflow/compiler/xla/stream_executor/cuda/cuda_dnn.cc:9342] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2024-05-02 02:58:32.470771: E tensorflow/compiler/xla/stream_executor/cuda/cuda_fft.cc:609] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2024-05-02 02:58:32.470803: E tensorflow/compiler/xla/stream_executor/cuda/cuda_blas.cc:1518] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
using M.Exp for Logarithm
Epoch: 100 	 loss = -0.0741
Epoch: 200 	 loss = -0.2343
Epoch: 300 	 loss = -0.5442
Epoch: 400 	 loss = -2.1565
Epoch: 500 	 loss = -4.1013
Epoch: 600 	 loss = -6.8342
Epoch: 700 	 loss = -9.7321
Epoch: 800 	 loss = -15.5785
Epoch: 900 	 loss = -22.2142
Epoch: 1000 	 loss = -28.1403
Epoch: 1100 	 loss = -35.3257
Epoch: 1200 	 loss = -39.7827
Epoch: 1300 	 loss = -46.8397
Epoch: 1400 	 loss = -51.2515
Epoch: 1500 	 loss = -57.7659
Epoch: 1600 	 loss = -63.8568
Epoch: 1700 	 loss = -75.7235
Epoch: 1800 	 loss = -62.9578
Epoch: 1900 	 loss = -85.2412
Epoch: 2000 	 loss = -77.3916
Epoch: 2100 	 loss = -76.8942
Epoch: 2200 	 loss = -124.4279
Epoch: 2300 	 loss = -105.1784
Epoch: 2400 	 loss = -74.2957
Epoch: 2500 	 loss = -68.9519
Epoch: 2600 	 loss = -118.9032
Epoch: 2700 	 loss = -122.9369
Epoch: 2800 	 loss = -126.7055
Epoch: 2900 	 loss = -63.7969
Epoch: 3000 	 loss = -5.0763
Epoch: 3100 	 loss = -95.4886
Epoch: 3200 	 loss = -100.3308
Epoch: 3300 	 loss = -93.6584
Epoch: 3400 	 loss = -18.4536
Epoch: 3500 	 loss = -77.8218
Epoch: 3600 	 loss = -81.2987
Epoch: 3700 	 loss = -117.0754
Epoch: 3800 	 loss = -88.1846
Epoch: 3900 	 loss = -116.7930
Epoch: 4000 	 loss = -148.5886
Epoch: 4100 	 loss = -70.1677
Epoch: 4200 	 loss = -102.6475
Epoch: 4300 	 loss = 46.4392
Epoch: 4400 	 loss = -144.0135
Epoch: 4500 	 loss = -148.3524
Epoch: 4600 	 loss = -56.6050
Epoch: 4700 	 loss = -99.8803
Epoch: 4800 	 loss = -108.9959
Epoch: 4900 	 loss = -86.2973
Epoch: 5000 	 loss = -39.9597
Epoch: 5100 	 loss = -157.0933
Epoch: 5200 	 loss = -85.4093
Epoch: 5300 	 loss = -89.7066
